"r$house.id","r$square","house_type.id","buildingType","constructionTime","renovationCondition","floor","ladderRatio","as.character(r$cjxiaoqu)"
629675,69.8,1111,3,2010,3,10,0.25,"东恒时代一期"
329676,70,1111,3,2010,1,10,0.2,"东恒时代一期"
829677,37.5,1011,3,2003,3,12,0.2,"华纺易城"
529678,34.79,1011,4,2006,4,19,0.4,"京棉新城"
229679,101.59,2211,1,2006,4,12,0.2,"京棉新城"
729680,42.43,1011,4,2006,4,19,0.2,"京棉新城"
929681,68,2111,1,2012,4,10,0.133,"富力又一城C区"
929682,44.5,2111,4,1992,4,6,0.5,"金地名京"
829683,59.7,2111,4,1995,4,6,0.5,"金地名京"
929684,70.8,2111,4,1997,4,6,0.5,"金地名京"
229685,70,3111,4,1988,4,6,0.5,"金地名京"
329686,54.3,2111,4,1988,3,6,0.5,"金地名京"
929687,52.2,2111,4,1988,3,6,0.25,"金地名京"
529688,44.5,2111,4,1992,3,6,0.5,"金地名京"
129689,60.1,2111,4,1995,4,6,0.5,"金地名京"
529690,54.9,2111,4,1979,4,6,0.333,"金地名京"
229691,70.8,2111,4,1996,3,6,0.5,"金地名京"
229692,53,2111,4,1978,3,5,0.333,"金地名京"
729693,43.5,1111,4,1988,3,6,0.333,"金地名京"
729694,53.9,2111,4,1979,4,5,0.333,"金地名京"
929695,53.8,2111,4,1992,3,6,0.5,"金地名京"
529696,59.73,3111,4,1980,4,6,0.25,"金地名京"
429697,54.7,2111,4,1987,4,6,0.5,"金地名京"
329698,69.5,3111,4,1987,3,6,0.5,"金地名京"
929699,67,3111,4,1984,3,6,0.5,"金地名京"
929700,42.5,1111,4,1984,4,6,0.333,"金地名京"
529701,54,2111,4,1985,2,6,0.333,"金地名京"
729702,46.7,2111,4,1979,3,5,0.5,"金地名京"
729703,70.8,2111,4,1998,1,6,0.5,"金地名京"
229704,35.81,1000,4,1993,3,6,0.059,"金地名京"
629705,57.6,2111,4,1992,4,6,0.25,"金地名京"
729706,70.8,2111,4,1998,4,6,0.5,"金地名京"
829707,49.3,2111,4,1988,4,6,0.333,"金地名京"
129708,54.7,2111,4,1985,4,6,0.5,"金地名京"
729709,55.3,2111,4,1985,3,6,0.333,"金地名京"
629710,57,2111,4,1979,3,6,0.5,"金地名京"
229711,50.8,2111,4,1980,3,5,0.333,"金地名京"
929712,63.1,2111,4,1987,4,6,0.333,"金地名京"
229713,35.81,1011,4,1993,3,6,0.059,"金地名京"
929714,86,2111,4,2012,4,15,0.667,"金台里"
529715,62,2111,1,2009,3,28,0.3,"东恒时代二期"
629716,51.2,1111,3,2009,3,29,0.25,"东恒时代二期"
829717,63,2111,3,2009,3,29,0.25,"东恒时代二期"
629718,50,1111,1,2009,3,28,0.3,"东恒时代二期"
429719,60.86,2111,3,2009,4,29,0.25,"东恒时代二期"
629720,60.76,2111,3,2009,3,29,0.25,"东恒时代二期"
329721,71.27,2111,3,2009,1,29,0.25,"东恒时代二期"
529722,51.12,1111,3,2009,4,29,0.25,"东恒时代二期"
629723,64.68,2111,1,2009,1,28,0.3,"东恒时代二期"
329724,79.08,3111,3,2009,4,29,0.25,"东恒时代二期"
329725,71.43,2111,3,2009,1,29,0.25,"东恒时代二期"
729726,71.43,2211,3,2009,3,29,0.3,"东恒时代二期"
329727,71,2211,3,2009,1,29,0.25,"东恒时代二期"
629728,51.35,1111,3,2009,4,29,0.3,"东恒时代二期"
329729,79.6,3111,3,2009,4,29,0.25,"东恒时代二期"
929730,71.15,2111,3,2009,3,29,0.25,"东恒时代二期"
229731,71,2211,3,2009,4,29,0.25,"东恒时代二期"
729732,71.15,2211,3,2009,3,29,0.25,"东恒时代二期"
329733,61,2111,3,2009,4,29,0.5,"东恒时代二期"
329734,62,2111,1,2009,4,28,0.3,"东恒时代二期"
929735,72.07,2211,3,2009,4,29,0.3,"东恒时代二期"
229736,51.12,1111,3,2009,4,29,0.25,"东恒时代二期"
129737,52,1111,3,2009,4,29,0.25,"东恒时代二期"
629738,79.21,3111,3,2009,4,29,0.25,"东恒时代二期"
929739,50,1111,4,2009,4,18,0.333,"东恒时代二期"
929740,71.27,2111,3,2009,4,29,0.25,"东恒时代二期"
229741,62,2111,1,2009,4,28,0.3,"东恒时代二期"
929742,64.68,2111,1,2009,3,28,0.3,"东恒时代二期"
929743,49.45,1111,4,2009,4,18,0.333,"东恒时代二期"
829744,61.23,2111,3,2009,4,29,0.25,"东恒时代二期"
129745,85.24,3111,1,2009,4,28,0.3,"东恒时代二期"
729746,77.81,2111,4,1999,3,7,0.5,"通惠家园"
529747,103.29,2111,4,1999,3,7,0.5,"通惠家园"
829748,48.45,1111,4,1999,3,7,0.333,"通惠家园"
129749,144.94,3212,4,1999,4,7,0.5,"通惠家园"
829750,97.44,2111,4,1999,4,7,0.5,"通惠家园"
829751,98.26,2111,4,1999,4,7,0.5,"通惠家园"
829752,144.87,3212,4,1999,4,7,0.5,"通惠家园"
829753,79.59,2111,1,1999,1,6,0.25,"通惠家园"
929754,81,3111,4,1999,3,7,0.5,"通惠家园"
429755,81,3011,4,1998,4,7,0.5,"通惠家园"
529756,48.45,1111,4,1999,3,7,0.333,"通惠家园"
129757,103,2111,4,1999,3,7,0.5,"通惠家园"
829758,102.74,3211,4,1998,1,7,0.5,"通惠家园"
529759,97.44,2111,4,1999,3,7,0.5,"通惠家园"
229760,79.47,2111,4,1996,3,6,0.5,"通惠家园"
629761,48.5,1111,4,1999,3,7,0.333,"通惠家园"
229762,92.01,3211,1,1998,4,6,0.25,"通惠家园"
729763,58.89,1111,4,1999,4,7,0.333,"通惠家园"
529764,79.82,2111,4,1996,3,6,0.5,"通惠家园"
529765,77.56,2111,4,1999,4,7,0.5,"通惠家园"
729766,97.44,2111,4,1999,3,7,0.5,"通惠家园"
629767,96.51,2211,4,1999,3,7,0.5,"通惠家园"
729768,98.92,3111,4,1998,4,7,0.5,"通惠家园"
129769,139.04,3212,4,1999,4,7,0.5,"通惠家园"
429770,108.07,2211,4,1999,3,7,0.5,"通惠家园"
129771,80.97,2111,4,1998,4,7,0.5,"通惠家园"
329772,97.17,2111,4,1999,4,7,0.5,"通惠家园"
629773,130,2211,4,1999,4,6,1,"通惠家园"
529774,92.61,2111,1,1998,1,6,0.25,"通惠家园"
329775,80.53,2211,4,1998,3,7,0.5,"通惠家园"
529776,103.29,2111,4,1998,4,7,0.5,"通惠家园"
329777,125,3112,1,1999,1,6,0.25,"通惠家园"
129778,75.2,2111,4,1999,4,7,0.5,"通惠家园"
729779,124.46,3112,1,1996,3,6,0.25,"通惠家园"
629780,96.77,2211,4,1999,4,7,0.5,"通惠家园"
129781,79.82,2111,4,1996,3,6,0.5,"通惠家园"
629782,86.97,2111,4,2012,3,13,0.5,"美景东方"
829783,93.91,2211,3,2004,3,24,0.231,"康家园"
429784,51,1111,3,2005,4,11,0.167,"康家园"
929785,64,2111,4,1995,3,6,0.5,"润枫水尚"
829786,47,1111,4,1995,3,6,0.25,"润枫水尚"
529787,44.28,1111,4,1994,3,6,0.125,"美然动力A区"
329788,130,3112,4,2009,4,10,0.5,"八里庄北里小区"
129789,64,3111,3,2011,3,13,0.182,"朝阳园"
329790,58,3111,4,1993,4,6,0.333,"青年汇佳园"
829791,82.75,3111,4,1995,4,6,0.333,"青年汇佳园"
729792,57.5,2111,4,1995,3,6,0.5,"青年汇佳园"
729793,90,2111,4,1995,3,6,0.333,"青年汇佳园"
129794,109.58,2212,4,2005,1,17,0.333,"国美第一城院"
429795,114.21,2112,4,2012,4,16,0.6,"盲人学校家属楼"
629796,60.4,2111,1,1983,4,16,0.25,"美丽经典园"
629797,63,2111,1,1982,4,16,0.125,"美丽经典园"
429798,48,2111,4,1976,3,5,0.333,"农林科学院宿舍"
229799,177.54,3212,4,2005,4,22,0.667,"汤泉逸墅"
929800,143.97,4212,1,1999,3,18,0.25,"金雅园"
729801,70.04,1111,1,1999,1,18,0.25,"金雅园"
429802,130,4212,1,1999,1,18,0.25,"金雅园"
829803,80.01,3111,4,1980,3,14,0.5,"绿波漫板"
429804,77,3111,4,1980,3,14,0.5,"绿波漫板"
529805,82,3111,4,1980,3,14,0.167,"绿波漫板"
929806,77,3111,1,1986,4,17,0.125,"美丽星苑"
729807,68,2111,1,1989,3,17,0.25,"美丽星苑"
129808,72.5,2111,1,1989,3,17,0.25,"美丽星苑"
729809,71.49,2111,1,1986,3,17,0.125,"美丽星苑"
529810,59.12,2111,1,1990,3,17,0.125,"美丽星苑"
329811,46.42,1111,3,1996,3,12,0.182,"瑞新里小区"
429812,169.04,3212,4,2012,4,25,1,"水云居"
429813,86.09,2112,4,2012,4,16,0.3,"水云居"
729814,225,4213,4,2012,4,25,1,"水云居"
229815,89.89,2211,3,2009,4,8,0.25,"郦城三区"
829816,88.91,2111,3,2009,4,11,0.25,"郦城三区"
729817,91,2211,3,2009,4,8,0.333,"郦城三区"
329818,89.6,2211,3,2009,4,8,0.25,"郦城三区"
329819,79.1,2111,4,2000,3,6,0.5,"观澜国际"
829820,80,2111,4,2000,1,6,0.5,"观澜国际"
129821,55.5,2111,4,1982,1,5,0.5,"观澜国际"
329822,62.9,2111,4,1982,4,5,0.5,"观澜国际"
929823,65.5,2111,4,1992,3,5,0.5,"观澜国际"
429824,69.3,3111,4,1987,3,6,0.5,"郦城二区"
929825,80.4,3111,1,1986,3,16,0.2,"郦城二区"
629826,54.1,2111,4,1987,4,6,0.5,"郦城二区"
529827,71,2111,1,1986,4,16,0.2,"郦城二区"
629828,37,1111,4,1986,3,6,0.333,"郦城二区"
929829,66.91,2111,3,1984,4,12,0.667,"郦城二区"
429830,105.44,2111,1,2004,3,20,0.375,"美丽园"
129831,79.38,2111,1,2000,3,24,0.375,"美丽园"
429832,102,2111,1,2000,3,24,0.375,"美丽园"
129833,101.74,2111,1,2004,4,20,0.375,"美丽园"
429834,85.76,2111,1,2000,3,24,0.375,"美丽园"
529835,105.45,2111,1,2000,3,24,0.375,"美丽园"
129836,86.43,2111,1,2000,4,24,0.375,"美丽园"
229837,125.9,3211,4,1997,3,6,0.333,"曙光花园"
129838,61.95,2111,4,2001,4,6,0.5,"曙光花园"
329839,135.78,3212,4,2001,3,6,0.5,"曙光花园"
829840,82.51,2111,4,2001,3,6,0.5,"曙光花园"
429841,61.99,2111,4,2001,3,6,0.5,"曙光花园"
129842,61.95,2111,4,2001,3,6,0.5,"曙光花园"
229843,51.39,2011,3,1979,3,12,0.111,"诚品建筑"
829844,51.99,2111,4,1978,4,6,0.333,"诚品建筑"
429845,50.85,1111,3,1979,3,12,0.111,"诚品建筑"
729846,58.72,2111,4,1978,3,6,0.333,"诚品建筑"
329847,50.85,2011,3,1979,3,12,0.111,"诚品建筑"
929848,58.9,3111,4,1978,3,6,0.333,"诚品建筑"
729849,51.45,2011,3,1979,4,12,0.111,"诚品建筑"
629850,51.45,2011,3,1979,2,12,0.111,"诚品建筑"
229851,89,3211,3,2012,4,11,0.5,"美丽西园"
929852,89,2211,3,2012,2,11,0.25,"美丽西园"
929853,89,2111,3,2012,3,11,0.25,"美丽西园"
129854,88,3211,4,2012,4,6,0.5,"美丽西园"
129855,89,2211,3,2012,4,11,0.333,"美丽西园"
129856,87.7,3111,3,2012,4,11,0.5,"美丽西园"
629857,141,3212,4,2012,3,6,0.5,"美丽西园"
129858,88,2211,3,2012,4,11,0.25,"美丽西园"
229859,89.57,2111,3,2012,4,11,0.25,"美丽西园"
429860,134.76,3212,1,2012,4,9,0.333,"美丽西园"
329861,89,3211,3,2012,1,11,0.5,"美丽西园"
829862,88.24,3211,3,2012,1,11,0.5,"美丽西园"
629863,85,2111,4,2011,3,19,0.5,"北洼西里"
129864,62.8,2111,4,1986,3,6,0.333,"八里庄北里"
829865,60.4,2111,4,1988,4,6,0.333,"八里庄北里"
129866,48.05,1011,1,2008,4,23,0.214,"车道沟南里"
229867,53.38,1011,3,2007,4,14,0.211,"海特花园小区"
429868,74.2,1211,3,2007,4,26,0.286,"天通苑东一区"
229869,127.69,3212,1,1998,3,20,0.25,"沙子口路"
829870,100.98,3212,4,1998,4,6,0.5,"成寿寺路"
929871,80.19,2111,4,1998,4,6,0.5,"成寿寺路"
129872,90.88,3111,4,2002,3,7,0.5,"方庄南路院"
329873,76.15,2111,3,2002,3,9,1,"方庄南路院"
529874,60,2111,4,1993,3,6,0.25,"郭庄北里"
229875,103.39,3112,4,1999,3,6,0.333,"华芳嘉园"
229876,158.92,2212,1,2002,4,22,0.5,"李村"
229877,73.04,2111,1,2003,4,23,0.25,"琉璃井东街"
329878,133,3212,1,2004,4,22,0.222,"顺欣嘉园"
229879,102.65,2111,1,2004,4,22,0.286,"顺欣嘉园"
929880,87.3,2111,3,1999,3,18,1,"苇子坑甲院"
329881,87.03,2111,3,1999,3,18,1,"苇子坑甲院"
729882,58.03,2111,4,1985,1,6,0.5,"石榴庄西街"
529883,60.03,2111,4,1990,4,6,0.333,"方宝苑"
429884,42.44,1111,4,1990,3,6,0.333,"方宝苑"
429885,40.61,1111,1,2004,4,12,0.118,"景泰东里"
629886,55.48,1111,1,2005,4,21,0.333,"南方庄院"
129887,61.03,1111,1,2005,4,21,0.333,"南方庄院"
329888,67.79,1111,4,2005,4,32,0.667,"蒲黄榆路"
929889,56,1111,4,2005,4,16,0.2,"顺五条"
629890,66.63,1111,4,2005,1,16,0.333,"顺五条"
729891,70.86,2111,4,2005,1,16,0.2,"顺五条"
129892,76.45,2111,4,2000,4,6,0.5,"宋庄路甲院"
729893,61.39,1111,4,2002,3,6,0.333,"宋庄路甲院"
729894,40.54,1111,4,1986,3,6,0.333,"芳林苑"
429895,51.2,2111,1,1991,3,18,0.364,"贾家花园甲院"
729896,49.06,2111,1,1982,3,16,0.125,"静馨嘉苑"
829897,51.7,2111,4,1980,3,5,0.333,"世华水岸F区"
229898,191.51,3212,4,1997,4,4,0.5,"文成建筑"
829899,164.78,2212,4,1998,1,4,0.5,"文成建筑"
229900,46.23,1111,4,1990,3,6,0.333,"芳泽园"
829901,147.91,3212,1,2002,4,21,0.25,"芳泽园"
429902,72.13,1111,4,2001,4,14,1,"芳泽园"
829903,147.91,3212,1,2002,4,21,0.25,"芳泽园"
629904,64.16,2111,1,1995,4,21,0.2,"芳泽园"
129905,98.38,3111,1,1995,3,21,0.2,"芳泽园"
629906,56.7,3011,4,1982,4,6,0.333,"嘉业大厦"
729907,88,2211,3,2014,3,21,0.5,"南三环东路"
429908,124,3112,3,2014,4,12,0.5,"南三环东路"
829909,61.5,2111,4,1981,3,6,0.333,"四方景园一区"
629910,89.98,3111,4,2000,3,6,0.5,"苇子坑院"
629911,72,2111,4,1995,3,6,0.5,"苇子坑院"
929912,40.51,1111,1,1998,3,21,0.25,"顶秀欣园东苑"
129913,63.59,2111,4,1996,3,6,0.333,"顶秀欣园东苑"
329914,82.46,3111,1,1998,4,21,0.25,"顶秀欣园东苑"
729915,89.43,2211,3,2004,3,18,0.4,"嘉和人家"
929916,93.62,2111,3,2004,4,15,0.5,"嘉和人家"
229917,94.34,2111,3,2006,4,15,0.25,"横一条"
829918,58,1111,3,2007,3,15,0.25,"横一条"
729919,67.43,2111,3,2007,3,14,0.2,"横一条"
929920,66.41,2111,3,2006,4,14,0.2,"横一条"
729921,58.1,1111,3,2006,4,15,0.25,"横一条"
829922,58.9,1111,1,2004,4,16,0.25,"蒲安里"
829923,64.88,2111,4,1994,3,4,0.333,"晶城秀府"
929924,45.3,1111,4,1990,4,7,0.333,"福臻家园"
229925,43,1111,3,2006,3,11,0.2,"南三环中路院"
529926,63.88,1111,4,2005,3,6,0.333,"南方庄小区"
829927,105,2211,4,2005,4,6,0.5,"南方庄小区"
629928,104.13,2111,4,2005,3,6,0.5,"南方庄小区"
529929,105.13,2111,4,2005,1,6,0.5,"南方庄小区"
529930,105.65,2111,4,2005,4,6,0.5,"南方庄小区"
929931,103.65,2111,4,2005,1,6,0.5,"南方庄小区"
929932,123.13,3111,4,2005,3,6,0.5,"南方庄小区"
829933,67.9,2111,4,1998,4,6,0.5,"四方景园五区"
529934,71.07,2111,4,2000,3,6,0.5,"四方景园五区"
429935,53.14,1111,3,1999,3,9,0.333,"四方景园五区"
129936,67.9,2111,4,1998,3,6,0.5,"四方景园五区"
429937,67.9,2111,4,1998,3,5,0.5,"四方景园五区"
329938,70.8,2111,4,2000,4,6,0.5,"四方景园五区"
229939,144.12,3211,1,2004,4,30,0.333,"华芳园"
329940,115.47,2211,3,2000,4,14,0.5,"华芳园"
329941,67.77,1111,1,2003,4,30,0.333,"华芳园"
729942,64.51,2111,4,1995,3,6,0.5,"四方景园四区"
129943,62.68,2111,4,1992,4,6,0.5,"四方景园四区"
929944,45.1,1111,4,1992,4,6,0.5,"四方景园四区"
129945,94,2111,1,2001,4,14,0.5,"四方景园四区"
329946,62.05,2111,4,1993,3,6,0.333,"四方景园三区"
929947,55.4,1111,4,2002,3,7,0.5,"彩虹城一区"
129948,84.75,2211,3,2000,4,11,1,"四方景园二区"
429949,133.25,4211,1,2000,4,18,0.25,"四方景园二区"
729950,66.15,1111,3,2000,4,14,0.667,"四方景园二区"
929951,92.87,3111,1,2000,4,17,0.25,"四方景园二区"
929952,92.87,3111,1,2000,1,17,0.25,"四方景园二区"
429953,58.77,2111,3,1996,3,10,0.667,"四方景园二区"
429954,78,3111,1,1990,4,18,0.182,"AM新坐标"
229955,62.64,2111,4,1992,4,6,0.5,"AM新坐标"
229956,55.7,2111,4,1992,3,6,0.333,"AM新坐标"
429957,89,3111,4,2014,4,16,0.333,"gogo新世代"
729958,76,2111,4,2014,1,16,0.333,"gogo新世代"
829959,51.01,1111,4,2005,4,6,0.25,"世纪星"
529960,45,1111,4,2006,3,5,0.333,"世纪星"
829961,48.05,1111,4,2005,3,6,0.25,"世纪星"
329962,48.05,1111,4,2005,4,6,0.25,"世纪星"
429963,51,1111,4,2005,3,6,0.25,"世纪星"
629964,48.07,1011,4,2005,4,6,0.25,"世纪星"
629965,89.86,2211,4,2005,3,6,0.333,"世纪星"
729966,170.7,4221,4,2002,2,6,0.5,"世纪星"
129967,48.09,1111,4,2005,3,6,0.25,"世纪星"
229968,48.07,1011,4,2005,3,6,0.25,"世纪星"
529969,47.83,1111,4,2005,4,6,0.25,"世纪星"
529970,90.13,2211,4,2004,3,6,0.5,"世纪星"
929971,89.4,2111,4,2006,4,6,0.5,"世纪星"
629972,48.05,1111,4,2005,4,6,0.25,"世纪星"
929973,82.54,2111,4,2002,1,6,0.5,"世纪星"
129974,54,1111,4,2004,4,6,0.333,"世纪星"
629975,81.99,2111,4,2006,3,6,0.5,"世纪星"
429976,53.67,1111,4,2006,3,6,0.333,"世纪星"
629977,48.07,1011,4,2005,4,6,0.25,"世纪星"
629978,59.87,2111,1,2012,4,28,0.375,"慧时欣园"
729979,93.5,2211,4,2003,4,6,0.5,"慧时欣园"
929980,64.5,2111,1,2010,4,28,0.375,"慧时欣园"
429981,64.26,2111,1,2012,4,28,0.375,"慧时欣园"
829982,39.81,1000,4,2003,3,6,0.167,"慧时欣园"
729983,60.5,1111,1,2012,4,28,0.375,"慧时欣园"
929984,51.88,1111,4,2006,4,6,0.25,"慧时欣园"
529985,57.4,2111,4,1989,4,6,0.5,"石榴园北里小区"
629986,73.2,3111,4,1988,1,6,0.333,"石榴园北里小区"
229987,51.2,1111,1,1987,3,18,0.2,"石榴园北里小区"
929988,57.4,2211,4,1989,4,6,0.5,"石榴园北里小区"
229989,61.6,2111,1,1988,3,18,0.2,"石榴园北里小区"
629990,61,2111,4,1987,4,6,0.333,"石榴园北里小区"
229991,73.2,3111,4,1988,4,6,0.333,"石榴园北里小区"
129992,49.3,1111,1,1988,4,18,0.2,"石榴园北里小区"
629993,49.3,1111,1,1994,3,18,0.2,"康泽园"
829994,59.5,2111,1,1994,3,18,0.2,"康泽园"
929995,66,2111,1,1994,3,18,0.2,"康泽园"
229996,57.7,2111,4,1992,3,4,0.5,"康泽园"
329997,57.7,2111,4,1992,3,4,0.5,"康泽园"
129998,84.47,2111,4,2014,1,27,0.5,"石榴园南里小区"
929999,97.35,4212,4,2014,1,25,0.5,"石榴园南里小区"
630000,85,2211,4,2014,1,20,0.5,"石榴园南里小区"
530001,84,2111,4,2014,4,30,0.5,"石榴园南里小区"
430002,85,2111,4,2014,1,30,0.5,"石榴园南里小区"
530003,95,4212,4,2014,4,27,0.5,"石榴园南里小区"
330004,96,4212,4,2014,1,27,0.5,"石榴园南里小区"
730005,58.7,1111,4,2014,3,25,0.5,"石榴园南里小区"
930006,70.74,3111,4,1995,3,6,0.5,"彩虹城四区"
830007,60.31,2111,4,1993,3,6,0.5,"彩虹城四区"
930008,58.02,2111,4,1997,3,6,0.5,"彩虹城四区"
330009,43.7,1111,3,1986,3,12,0.25,"彩虹城四区"
130010,80.34,2111,4,1998,3,10,0.5,"南顶村"
330011,144.39,2212,1,2008,4,20,0.5,"南顶村"
430012,67.5,2111,4,1996,3,6,0.333,"南顶村"
230013,116,3211,1,1995,4,6,0.25,"南顶村"
930014,70.44,3111,4,1993,3,6,0.333,"南顶村"
630015,164,3212,4,1998,4,5,0.5,"南顶村"
430016,95.65,2211,4,1995,4,6,0.5,"南顶村"
630017,45,1111,4,1995,4,6,0.25,"南顶村"
930018,79.8,3111,4,1995,3,6,0.25,"南顶村"
330019,73.7,3111,4,1998,1,6,0.5,"南顶村"
930020,58.8,2111,4,1994,4,6,0.5,"南顶村"
930021,62.45,2111,4,1993,4,6,0.333,"南顶村"
130022,169.2,4312,4,1998,4,6,0.5,"南顶村"
230023,148,3212,4,2001,3,5,0.5,"南顶村"
530024,62.65,2111,4,1993,1,6,0.333,"南顶村"
930025,73.7,3111,4,1997,4,6,0.5,"南顶村"
430026,119,3212,1,1997,3,6,0.25,"南顶村"
530027,54.1,2111,4,1984,4,6,0.333,"稻香园甲"
230028,54.5,2111,4,1984,4,6,0.333,"稻香园甲"
630029,87.95,2211,4,2003,1,6,0.5,"港沟小区"
630030,84,2211,4,2002,4,6,0.5,"港沟小区"
230031,79.5,2111,4,1997,4,7,0.5,"苏州街公寓"
630032,105.28,3212,4,2012,4,11,0.5,"八一中学家属院"
630033,69.38,1211,4,2012,1,11,0.5,"八一中学家属院"
630034,67.97,1111,3,2012,4,11,0.2,"八一中学家属院"
530035,154.86,3211,4,2010,4,12,1,"碧波园"
130036,136.1,3112,4,2010,4,18,1,"碧波园"
130037,52.3,1111,4,1998,4,6,0.25,"青云南区"
530038,112,2211,4,1999,4,6,0.5,"青云南区"
730039,73.3,2111,4,1995,1,6,0.333,"大钟寺甲院"
430040,91.1,3111,1,1991,1,18,0.5,"光大花园"
130041,96.9,2211,4,2005,3,6,0.333,"苏州街院"
430042,67.5,2111,4,1998,3,6,0.333,"苏州街院"
930043,80.25,2111,4,2005,3,6,0.333,"苏州街院"
830044,90.88,2111,4,2000,3,6,0.5,"苏州街院"
630045,40.2,1111,4,1986,3,6,0.333,"海淀路小区"
230046,89.3,3211,4,1986,3,6,0.333,"海淀路小区"
930047,91.57,2211,4,2004,4,6,0.5,"立方庭"
530048,79.84,2111,4,1995,3,6,0.333,"立方庭"
130049,63.56,2111,4,1998,4,6,0.5,"海淀南路院"
230050,80.3,2111,4,1998,4,6,0.5,"海淀南路院"
630051,55.24,1111,4,1997,3,6,0.25,"倒座庙"
630052,115.07,3111,4,1995,1,6,0.25,"倒座庙"
630053,59,1111,1,1995,4,18,0.2,"倒座庙"
830054,59.84,1111,1,1995,4,18,0.2,"倒座庙"
730055,87.15,3111,4,1998,3,6,0.333,"倒座庙"
930056,86.2,3111,4,1995,3,6,0.333,"倒座庙"
530057,68.8,2111,4,1995,1,6,0.5,"倒座庙"
230058,43.75,1111,4,1986,4,6,0.333,"王公坟社区"
530059,67.72,1111,3,1993,4,11,0.5,"王公坟社区"
830060,98.88,3111,3,1993,3,11,0.5,"王公坟社区"
530061,90.95,2111,3,1993,4,11,0.5,"王公坟社区"
130062,58.72,2111,4,1986,4,6,0.5,"王公坟社区"
530063,103.46,3111,3,1993,4,11,0.5,"王公坟社区"
130064,124.52,2212,1,2000,3,20,0.333,"沁园公寓"
930065,64,2111,3,1991,4,11,0.2,"沁园公寓"
930066,72.24,2111,3,1992,4,11,0.2,"沁园公寓"
930067,70.32,2111,3,1992,4,11,0.2,"沁园公寓"
430068,124.52,2212,1,2000,3,20,0.333,"沁园公寓"
830069,62.27,2111,3,1992,4,11,0.2,"沁园公寓"
130070,50.61,1111,3,1992,4,11,0.2,"沁园公寓"
930071,50.1,1111,3,1992,4,11,0.2,"沁园公寓"
530072,50.6,1111,3,1992,4,11,0.2,"沁园公寓"
930073,46.89,1111,3,2000,4,14,0.5,"万寿寺北里"
930074,79.38,2111,1,2000,4,24,0.375,"美丽园"
730075,78.83,2111,1,2000,3,24,0.2,"三义东里"
230076,102.16,3111,1,2002,4,22,0.333,"首体家属院"
830077,79,1111,3,2007,4,20,0.5,"艾瑟顿"
930078,101.46,2211,3,2007,3,20,0.5,"艾瑟顿"
330079,123.58,2212,3,2007,4,19,0.667,"艾瑟顿"
430080,280.61,5212,3,2007,4,17,0.5,"艾瑟顿"
630081,98.61,2211,1,2007,4,17,0.5,"艾瑟顿"
230082,79,1111,3,2006,3,20,0.5,"艾瑟顿"
430083,127,3212,3,2007,4,20,0.5,"艾瑟顿"
730084,122.07,2111,3,2007,4,19,0.667,"艾瑟顿"
530085,148.93,3212,3,2007,4,20,0.5,"艾瑟顿"
930086,123,2211,3,2007,4,19,0.667,"艾瑟顿"
230087,78.9,3111,4,2001,4,6,0.5,"曙光花园"
530088,160.32,3212,3,2003,4,19,0.5,"万泉庄院"
330089,131.28,3212,3,2004,4,17,0.5,"万泉庄院"
130090,278.21,4212,3,2003,4,19,0.5,"万泉庄院"
730091,141.31,3212,3,2003,4,14,0.25,"万泉庄院"
930092,40.63,1111,3,1991,3,18,0.333,"碧水云天"
630093,53,2111,1,2012,1,4,0.118,"万泉庄小区"
930094,87,2211,4,2011,4,9,0.333,"万泉庄小区"
930095,35.57,1011,4,2010,3,8,0.041,"万泉庄小区"
630096,64.58,1111,1,2012,4,4,0.087,"万泉庄小区"
530097,44.28,1011,1,2012,4,4,0.08,"万泉庄小区"
230098,44.75,1011,4,2011,4,9,0.054,"万泉庄小区"
630099,43,1011,4,2011,4,9,0.054,"万泉庄小区"
830100,52,1011,4,2010,4,8,0.041,"万泉庄小区"
530101,30.9,1111,4,2010,3,8,0.044,"万泉庄小区"
530102,44.31,1111,4,2010,4,8,0.062,"万泉庄小区"
330103,43.99,1111,4,2010,4,8,0.041,"万泉庄小区"
430104,114.26,2112,1,2001,4,30,0.375,"万泉河院"
830105,144.91,3212,1,2001,4,28,0.375,"万泉河院"
530106,124,2211,1,2001,4,30,0.375,"万泉河院"
230107,144.91,3212,1,2001,3,28,0.375,"万泉河院"
830108,76.4,2111,1,2001,3,25,0.3,"厂洼小区"
330109,76.31,2111,1,2001,4,25,0.3,"厂洼小区"
230110,141.41,4212,4,2004,3,7,0.5,"纽约客"
530111,103,2212,4,2004,4,7,0.333,"纽约客"
730112,192.26,5213,4,2004,1,7,0.5,"纽约客"
530113,96.34,2211,4,2004,3,7,0.333,"纽约客"
430114,133.46,4212,4,2004,3,7,0.5,"纽约客"
630115,114.77,3212,4,2004,1,7,0.5,"纽约客"
330116,103.56,2212,4,2004,3,7,0.333,"纽约客"
930117,96.34,2112,4,2004,1,7,0.333,"纽约客"
930118,99.26,2111,4,2004,3,7,0.333,"纽约客"
930119,101.19,2111,4,2004,3,7,0.5,"纽约客"
430120,109.29,3212,4,2004,3,7,0.5,"纽约客"
330121,99.89,2111,4,2004,3,7,0.5,"纽约客"
230122,180,4212,4,2012,4,11,1,"天秀花园古月园"
730123,77.22,2111,4,2012,4,11,0.25,"天秀花园古月园"
